id,degree,eigenvector,closeness,page_name,predicted_eigen,eigen_residual,degree_rank,eigen_rank,closeness_rank,betweenness,betweenness_rank,bonacich_neutral,bonacich_neutral_rank,bonacich_supportive,bonacich_supportive_rank,bonacich_suppressive,bonacich_suppressive_rank,rank_change_supportive,rank_change_suppressive
413,0.018633540372670808,4.3492031825639915e-06,0.17955861548885238,Figen Yüksekdağ,0.0032991613775505847,-0.0032948121743680207,2542.0,4318.0,5555.0,0.001655073379975089,410.0,0.18743217156271888,3185.0,0.0874762990977276,3376.0,4.349154038726566e-06,4308.0,191.0,1123.0
417,0.043478260869565216,0.000420070129592267,0.4941868995999329,Ida Auken,0.01805270865646614,-0.017632638526873873,1472.0,1878.0,1234.0,6.242341386328431e-05,2138.0,0.20921633081590532,1765.0,0.10292952869427595,1905.0,0.0004195580072605649,1836.0,140.0,71.0
422,0.0,0.0001657640713646001,0.36645366381415023,Andrew J. Ullmann,-0.007765999081636081,0.007931763153000681,4944.0,2269.0,3507.0,0.0,4316.0,0.17773848588577038,5080.0,0.08190773748924077,5065.0,0.00016574154738070506,2226.0,-15.0,-2854.0
427,0.0,3.3714358843591248e-06,0.24437783281483563,Amran Hussain,-0.007765999081636081,0.00776937051752044,4944.0,4423.0,5203.0,0.0,4316.0,0.17654284732463063,5585.0,0.08083713756593745,5584.0,3.3708348765305195e-06,4413.0,-1.0,-1172.0
435,0.0,0.0019227363028069564,0.44107117410737723,Daniela Kluckert,-0.007765999081636081,0.009688735384443037,4944.0,1044.0,2265.0,0.0,4316.0,0.1780205931544558,5070.0,0.08274396393167571,4664.0,0.0019227075799151156,1016.0,-406.0,-4054.0
438,0.003105590062111801,4.004797116709766e-06,0.30406934735052116,Tancredi Turco,-0.005921805671771637,0.005925810468888347,4292.0,4365.0,4564.0,0.0,4316.0,0.18076692250260606,4270.0,0.08421776139254525,4164.0,3.981339703146111e-06,4353.0,-106.0,83.0
442,0.009316770186335404,0.03947901137058329,0.39393082007437924,Klaus Wolframm,-0.002233418852042748,0.04171243022262604,3418.0,322.0,3053.0,0.0,4316.0,0.2005524937971697,2153.0,0.11217484159206115,1508.0,0.039479105409328225,322.0,-645.0,-1831.0
443,0.0,3.351806521499356e-05,0.45400657283145024,Priscila Krause,-0.007765999081636081,0.0077995171468510744,4944.0,3293.0,1988.0,0.0,4316.0,0.17806295946964024,5069.0,0.08223335665371016,4856.0,3.330504074790382e-05,3269.0,-213.0,-1800.0
444,0.006211180124223602,3.400255082483698e-05,0.3379803025910528,Mayor Matt Burnett,-0.0040776122619071925,0.00411161481273203,3825.0,3286.0,3962.0,1.768267968440511e-07,4056.0,0.1822390416127026,4006.0,0.08541649240496094,3849.0,1.9495662489333153e-05,3681.0,-157.0,-325.0
445,0.006211180124223602,0.00025690923984328726,0.4495964974418853,Manfred Weber,-0.0040776122619071925,0.00433452150175048,3825.0,2088.0,2068.0,2.2133822299275478e-05,2639.0,0.1823357773286337,3979.0,0.08528458123383001,3883.0,0.000256797997577942,2061.0,-96.0,-1918.0
447,0.003105590062111801,4.831497511500377e-07,0.30371946130800637,George P. Bush,-0.005921805671771637,0.005922288821522787,4292.0,5107.0,4576.0,1.3390499141176147e-05,2865.0,0.17864262649364643,4842.0,0.08218053781542614,4883.0,4.780201202625698e-07,5102.0,41.0,260.0
448,0.006211180124223602,7.404827014356056e-05,0.44523017213759364,Hervé Gaymard,-0.0040776122619071925,0.004151660532050753,3825.0,2684.0,2192.0,2.774576837064598e-06,3436.0,0.18296009669509122,3860.0,0.08543517174930895,3842.0,7.396538872621598e-05,2658.0,-18.0,-1202.0
453,0.0,3.5763874827689965e-08,0.22529316780811112,Henry McMaster,-0.007765999081636081,0.0077660348455109085,4944.0,5503.0,5306.0,0.0,4316.0,0.17656571499538995,5546.0,0.08085602934188041,5550.0,3.5503462630090914e-08,5497.0,4.0,-49.0
456,0.040372670807453416,1.2300321927512747e-05,0.34123772172098277,פנינה תמנו- שטה,0.01620851524660169,-0.016196214924674178,1565.0,3928.0,3900.0,0.0,4316.0,0.2036173568479782,1990.0,0.0981888623973496,2172.0,1.2291032003884036e-05,3913.0,182.0,1923.0
457,0.006211180124223602,1.2520692103615253e-07,0.243708730171657,James Lankford,-0.0040776122619071925,0.0040777374688282285,3825.0,5372.0,5215.0,5.021693038492341e-06,3225.0,0.18068055619437595,4298.0,0.08346547240463308,4354.0,1.2382338140750317e-07,5370.0,56.0,1072.0
459,0.024844720496894408,6.015628354677994e-07,0.29494274772806933,Amber Rudd MP,0.006987548197279472,-0.006986946634444004,2172.0,5038.0,4721.0,6.3624543555860665e-06,3122.0,0.1948186737122208,2504.0,0.09284756156795917,2648.0,5.930166792826737e-07,5042.0,144.0,2538.0
460,0.009316770186335404,0.00030310549905984203,0.468518454840658,Thomas Kastrup-Larsen,-0.002233418852042748,0.00253652435110259,3418.0,2016.0,1700.0,7.637143542593345e-09,4300.0,0.18527278719734608,3487.0,0.08713162278292792,3446.0,0.0003028032430554359,1972.0,-41.0,-1515.0
466,0.034161490683229816,0.00010958229657325485,0.38742758268267163,Senator Gabrielle McFadden,0.012520128426872805,-0.01241054613029955,1765.0,2451.0,3135.0,5.125139828928248e-05,2242.0,0.19827944598005048,2286.0,0.09466425368691965,2460.0,0.00010954121151128623,2419.0,174.0,133.0
468,0.0,6.95114456696494e-09,0.17875479727966964,Bhagwant Mann,-0.007765999081636081,0.007766006032780648,4944.0,5637.0,5560.0,0.0,4316.0,0.17651977222340312,5634.0,0.0808161769735017,5638.0,6.849210929843636e-09,5637.0,4.0,3.0
469,0.012422360248447204,4.05480666448156e-05,0.43084444717187986,Chris Murphy,-0.0003892254421783044,0.00042977350882311997,3051.0,3152.0,2438.0,0.00035408082063967915,1079.0,0.18419976795837695,3653.0,0.08562789498226832,3796.0,4.028685885170754e-05,3132.0,143.0,-521.0
470,0.049689440993788817,0.0002170449546256603,0.3746119097907044,Anne McTaggart for Glasgow,0.021741095476195023,-0.021524050521569364,1281.0,2168.0,3309.0,0.0018481008130505888,364.0,0.20702948173685068,1845.0,0.09982899688317462,2068.0,0.00021701969108628086,2135.0,223.0,290.0
476,0.003105590062111801,0.0004697908509920221,0.48761514659579763,Justyne Caruana,-0.005921805671771637,0.006391596522763659,4292.0,1824.0,1326.0,0.0,4316.0,0.1790929142265922,4679.0,0.08278599339801176,4653.0,0.0004693218716841308,1779.0,-26.0,-2900.0
479,0.021739130434782608,3.095836537344535e-05,0.4736859911494326,Senadora Lúcia Vânia,0.005143354787415028,-0.005112396422041583,2319.0,3349.0,1571.0,6.631463698167485e-05,2099.0,0.19396046592407554,2581.0,0.0928213982917452,2651.0,3.0679231093878905e-05,3331.0,70.0,750.0
485,0.0,0.013129199017858195,0.5244298844599271,ირაკლი კობახიძე / Irakli Kobakhidze,-0.007765999081636081,0.020895198099494278,4944.0,501.0,831.0,0.0,4316.0,0.18334574584411897,3793.0,0.09087441185801531,2873.0,0.013128936078651558,501.0,-920.0,-3292.0
488,0.0,7.515211079102833e-07,0.2971343734937549,Andre,-0.007765999081636081,0.007766750602743991,4944.0,4971.0,4691.0,0.0,4316.0,0.17686098911452774,5268.0,0.08113927023481757,5260.0,7.451208969434503e-07,4966.0,-8.0,-302.0
491,0.006211180124223602,0.001495668653501477,0.4202910462632222,Reinhard Brandl,-0.0040776122619071925,0.00557328091540867,3825.0,1172.0,2649.0,1.2971081481458076e-07,4095.0,0.19057031824684598,2855.0,0.09349943806484844,2576.0,0.0014952395873632067,1135.0,-279.0,-1720.0
492,0.0,0.0001668171514430147,0.4261536429599074,Keir Starmer,-0.007765999081636081,0.007932816233079095,4944.0,2265.0,2536.0,0.0,4316.0,0.17669463012782952,5371.0,0.08103197061540306,5319.0,0.00016662602775677058,2221.0,-52.0,-3150.0
494,0.08074534161490683,0.20640523970402755,0.5800573367940961,Michael Müller,0.04018302957483946,0.16622221012918809,695.0,142.0,370.0,0.00011909577205624848,1789.0,0.31538932391975055,329.0,0.2526969191905764,232.0,0.20640470258666857,142.0,-97.0,-187.0
502,0.043478260869565216,9.635086156661797e-05,0.4733679050908859,Michael Aastrup Jensen,0.01805270865646614,-0.01795635779489952,1472.0,2511.0,1578.0,2.6911089858559047e-05,2534.0,0.20954870672050355,1752.0,0.10306398370440506,1894.0,9.594935945009058e-05,2478.0,142.0,726.0
510,0.06521739130434782,0.0003458038516015155,0.5370558439899951,Alex Hawke MP,0.030962062525517246,-0.03061625867391573,940.0,1959.0,703.0,0.0003538292658236425,1080.0,0.25122530236859203,801.0,0.1425092140774185,802.0,0.00027551912394602245,2019.0,1.0,1218.0
511,0.043478260869565216,0.0019282001512172851,0.5089887858954459,Danuta Jazłowiecka,0.01805270865646614,-0.016124508505248852,1472.0,1041.0,1037.0,0.0005164039571692282,890.0,0.21604207653415966,1540.0,0.11012045233829393,1589.0,0.0019277158074669436,1011.0,49.0,-529.0
515,0.003105590062111801,3.3012045028381256e-07,0.2876201736471881,Dame Caroline Spelman MP,-0.005921805671771637,0.005922135792221921,4292.0,5206.0,4831.0,3.888344756540756e-06,3317.0,0.18204891882586044,4045.0,0.08497052781226473,3941.0,3.247611632528468e-07,5207.0,-104.0,1162.0
518,0.018633540372670808,0.0037329404430236236,0.4550227393706483,Klaus Ernst,0.0032991613775505847,0.0004337790654730389,2542.0,787.0,1969.0,5.731838474002339e-06,3170.0,0.1915354873447205,2786.0,0.09223288684295898,2717.0,0.003732891563278699,764.0,-69.0,-2022.0
523,0.003105590062111801,1.5316526123478294e-08,0.19805133677623732,Shafi Parambil,-0.005921805671771637,0.005921820988297761,4292.0,5587.0,5465.0,0.0,4316.0,0.17856361190551281,4897.0,0.08210819614712152,4935.0,1.4975719321400955e-08,5590.0,38.0,693.0
527,0.003105590062111801,2.440067825764709e-05,0.4135519448963638,Barbara L'Italien,-0.005921805671771637,0.005946206350029284,4292.0,3528.0,2804.0,0.0,4316.0,0.17857255211972511,4889.0,0.0821428434002089,4913.0,2.4196124819495407e-05,3517.0,24.0,-1372.0
528,0.037267080745341616,0.14348064095649038,0.5441516700191595,Dr. Sascha Raabe,0.01436432183673725,0.12911631911975313,1656.0,173.0,635.0,2.852052803310555e-06,3423.0,0.2637327810827685,678.0,0.19475509199034632,376.0,0.1434806096185989,173.0,-302.0,-505.0
532,0.006211180124223602,0.0006896416297125628,0.41813656142450467,Emmanuelle Cosse,-0.0040776122619071925,0.004767253891619755,3825.0,1635.0,2711.0,1.4520023781785253e-05,2824.0,0.1812173355045858,4197.0,0.08421381605841294,4168.0,0.000689529963315153,1589.0,-29.0,-2608.0
535,0.046583850931677016,4.1261832897113055e-06,0.3207033793247558,Marine Le Pen,0.01989690206633058,-0.01989277588304087,1382.0,4342.0,4236.0,0.001788575415600843,376.0,0.2048870341135789,1932.0,0.09837277880298914,2156.0,4.115691169831986e-06,4334.0,224.0,2402.0
538,0.0,4.074287235979783e-06,0.32148516715296616,Danny O'Donnell,-0.007765999081636081,0.00777007336887206,4944.0,4351.0,4201.0,0.0,4316.0,0.17670173585829832,5359.0,0.0809647656308917,5387.0,4.055256026696346e-06,4340.0,28.0,-1019.0
541,0.003105590062111801,1.0755142099802004e-05,0.30462985900738937,Akhilesh Yadav,-0.005921805671771637,0.005932560813871439,4292.0,4004.0,4545.0,0.00017565430147964693,1538.0,0.17881170394622692,4766.0,0.08248887613393846,4740.0,6.503893689654934e-06,4167.0,-26.0,-599.0
542,0.040372670807453416,2.3746422442216068e-05,0.4286043419590113,Oliver Dowden,0.01620851524660169,-0.016184768824159475,1565.0,3566.0,2469.0,0.0011691496954841585,587.0,0.2056470364772059,1907.0,0.09993305551947333,2057.0,2.36185942610224e-05,3545.0,150.0,1638.0
543,0.018633540372670808,1.4352254517689137e-05,0.2938972645751397,נחמן שי - Nachman Shai,0.0032991613775505847,-0.0032848091230328956,2542.0,3847.0,4745.0,2.680359501385172e-05,2540.0,0.18823375028861725,3083.0,0.08814199198669258,3265.0,1.4325911754512668e-05,3831.0,182.0,748.0
549,0.0,2.5894417014869047e-05,0.3172295316183468,Емил Димитриев,-0.007765999081636081,0.00779189349865095,4944.0,3479.0,4300.0,0.0,4316.0,0.17666095378758326,5416.0,0.08096000199224074,5393.0,2.5871408828525216e-05,3464.0,-23.0,-1952.0
552,0.040372670807453416,0.0004299172491829011,0.4502333986512947,Janine Freeman,0.01620851524660169,-0.01577859799741879,1565.0,1861.0,2058.0,1.6849112635480198e-05,2762.0,0.21679767610391423,1523.0,0.11517103670164593,1406.0,0.00027080799834032694,2027.0,-117.0,504.0
553,0.009316770186335404,0.003140883732436613,0.4154664859398409,Silke Gebel,-0.002233418852042748,0.005374302584479361,3418.0,847.0,2752.0,1.2365381204258544e-06,3650.0,0.1858265856735287,3392.0,0.08857782474661192,3181.0,0.0031408300043114343,815.0,-211.0,-2577.0
554,0.059006211180124224,0.0023463444493033053,0.6770497999166748,Gavin Newsom,0.027273675705788356,-0.02492733125648505,1057.0,937.0,63.0,0.0043843108355576,170.0,0.21931236754184452,1451.0,0.1102622290063004,1581.0,0.00233445979735421,907.0,130.0,-544.0
556,0.006211180124223602,4.787462953536072e-05,0.4678199490758519,Leif Mikkelsen,-0.0040776122619071925,0.004125486891442553,3825.0,3024.0,1711.0,5.135842439254739e-07,3843.0,0.18239491790018666,3966.0,0.08500206723735504,3936.0,4.761496300291054e-05,3008.0,-30.0,-958.0
557,0.012422360248447204,0.001297763526270063,0.4790563488302926,Nagy József,-0.0003892254421783044,0.0016869889684483674,3051.0,1329.0,1477.0,0.0001754786471781673,1591.0,0.19070948312766003,2843.0,0.09273375139318868,2664.0,0.0012974338381605075,1292.0,-179.0,-1551.0
562,0.06832298136645963,0.0008625612824224044,0.39299127359901515,Steven MacKinnon,0.03280625593538169,-0.031943694652959286,879.0,1510.0,3070.0,0.0024405430693322226,299.0,0.2614583918723376,694.0,0.15360384349158762,668.0,0.0008572985920544564,1467.0,-26.0,773.0
564,0.003105590062111801,0.00021319944745708431,0.36648113277173006,Herbert Mertin,-0.005921805671771637,0.006135005119228721,4292.0,2181.0,3503.0,0.0,4316.0,0.18012083480377003,4476.0,0.08350994849849776,4340.0,0.00021317454703131126,2146.0,-136.0,-2330.0
575,0.006211180124223602,4.808469672839242e-06,0.3187560014894777,Clémentine Autain,-0.0040776122619071925,0.004082420731580032,3825.0,4278.0,4267.0,0.0,4316.0,0.1803800060586654,4381.0,0.08322204456259072,4488.0,4.80328848655884e-06,4272.0,107.0,-109.0
577,0.012422360248447204,0.0012947438181253239,0.5431667549535233,Giovanni Toti,-0.0003892254421783044,0.0016839692603036283,3051.0,1332.0,642.0,9.626909483365473e-05,1895.0,0.1929124338635612,2672.0,0.0941336848662154,2512.0,0.0012942100090792231,1293.0,-160.0,-1379.0
581,0.0,0.00022619164141970892,0.368105159007538,Dario Parrini,-0.007765999081636081,0.00799219072305579,4944.0,2145.0,3456.0,0.0,4316.0,0.17686299124191202,5267.0,0.08118598636816803,5231.0,0.0002261809517751444,2111.0,-36.0,-3156.0
583,0.052795031055900624,0.15377842556950955,0.5188238835653919,Markus Paschke,0.02358528888605947,0.13019313668345006,1193.0,165.0,906.0,2.0909854599279827e-05,2672.0,0.27498125024506564,577.0,0.20528930953597002,341.0,0.15377852778996434,165.0,-236.0,-412.0
588,0.003105590062111801,2.6271426660123173e-07,0.18977161350865474,Anna Krupka,-0.005921805671771637,0.005922068386038239,4292.0,5297.0,5524.0,0.0,4316.0,0.178645776719457,4841.0,0.08217753315660963,4885.0,2.6261000585870073e-07,5296.0,44.0,455.0
589,0.015527950310559006,5.5892061410676796e-06,0.3513627868430633,Niky Cantard,0.0014549679676861393,-0.0014493787615450717,2776.0,4236.0,3751.0,3.715462741027398e-05,2395.0,0.18898410587979014,3001.0,0.08932705456804796,3061.0,5.536972151547832e-06,4229.0,60.0,1228.0
593,0.052795031055900624,5.9063919772199234e-05,0.4261219076490012,Filippo Gallinella,0.02358528888605947,-0.02352622496628727,1193.0,2865.0,2539.0,1.1661777042609602e-05,2908.0,0.22732917596445174,1246.0,0.11874967467521562,1302.0,5.8640712581037993e-05,2837.0,56.0,1591.0
594,0.024844720496894408,1.2560261818807222e-05,0.34126348024662484,Professora Dorinha,0.006987548197279472,-0.006974987935460665,2172.0,3916.0,3898.0,3.7266911920260637e-06,3339.0,0.1968291424594948,2382.0,0.09489126750458178,2448.0,1.2440535034851197e-05,3905.0,66.0,1523.0
600,0.08695652173913043,0.25425030797108206,0.5782499510878626,Marcus Held,0.043871416394568354,0.2103788915765137,639.0,106.0,384.0,2.390195369497536e-05,2603.0,0.3385476497704722,250.0,0.2863860534273291,166.0,0.25425034532508395,106.0,-84.0,-144.0
601,0.037267080745341616,9.725829688014302e-06,0.3413407661393402,Danilo Forte,0.01436432183673725,-0.014354596007049235,1656.0,4038.0,3896.0,0.00024273160007013943,1306.0,0.2042369224144617,1959.0,0.09936569785389092,2091.0,9.630573639315064e-06,4026.0,132.0,2067.0
606,0.043478260869565216,3.432047667467094e-05,0.38165319579591117,Kelvin Davis,0.01805270865646614,-0.01801838817979147,1472.0,3280.0,3224.0,2.5970741832264468e-05,2551.0,0.20933799850705537,1762.0,0.10301497575127556,1896.0,2.7255401468127242e-05,3418.0,134.0,1656.0
609,0.006211180124223602,3.0486112053111137e-06,0.31570926750992884,Carlos Brandão,-0.0040776122619071925,0.004080660873112504,3825.0,4452.0,4320.0,1.3170524876581812e-06,3632.0,0.18216133930910924,4018.0,0.08481447238422751,3985.0,3.018197438318918e-06,4445.0,-33.0,427.0
616,0.0,1.7918776760283833e-07,0.18804577309223464,Juan Fernández SN,-0.007765999081636081,0.007766178269403684,4944.0,5345.0,5535.0,0.0,4316.0,0.17707040971880866,5193.0,0.0812674921738263,5208.0,1.7775634743836846e-07,5343.0,15.0,150.0
617,0.003105590062111801,3.4162309149601544e-08,0.15031629046244305,Martin Docherty-Hughes MP,-0.005921805671771637,0.005921839834080787,4292.0,5507.0,5618.0,0.0,4316.0,0.17923442403523418,4647.0,0.08268403828887017,4694.0,3.413396352277247e-08,5507.0,47.0,860.0
619,0.006211180124223602,1.5859950138867796e-05,0.33941324995454636,Henri Guaino,-0.0040776122619071925,0.00409347221204606,3825.0,3776.0,3931.0,4.2576282116170657e-07,3893.0,0.18152505197845195,4133.0,0.08421771723441232,4165.0,1.5846797592986052e-05,3766.0,32.0,-367.0
621,0.015527950310559006,2.348425542515154e-06,0.32470264583042485,Phil Berger,0.0014549679676861393,-0.001452619542143624,2776.0,4533.0,4153.0,0.0011831304543213324,548.0,0.18625901703020897,3325.0,0.0869072945967125,3502.0,2.3314861117965758e-06,4530.0,177.0,1205.0
631,0.040372670807453416,9.911625979404522e-05,0.48102832061432893,Bernie Finn MP,0.01620851524660169,-0.016109398986807646,1565.0,2496.0,1436.0,7.65308814374287e-05,2019.0,0.21819994682833208,1487.0,0.11362868846881011,1463.0,8.332288176005434e-05,2570.0,-24.0,1083.0
632,0.07453416149068323,0.1717648766370348,0.5743924267082642,Boris Pistorius,0.03649464275511058,0.13527023388192422,778.0,161.0,409.0,4.816797439034389e-05,2270.0,0.29444539307936207,437.0,0.22493519402146858,293.0,0.17176468691010882,161.0,-144.0,-276.0
639,0.009316770186335404,2.745461967262767e-06,0.2829887726575886,蘇浩 Anthony So,-0.002233418852042748,0.002236164314010011,3418.0,4479.0,4950.0,0.0003415062420805413,1121.0,0.18457716534026664,3594.0,0.08648197696191287,3600.0,2.7132091018972904e-06,4472.0,6.0,878.0
643,0.027950310559006212,0.0005745276762569273,0.4500321724086588,Pierfrancesco Majorino,0.008831741607143917,-0.00825721393088699,2025.0,1717.0,2061.0,0.00014333243951020867,1699.0,0.19645265501916936,2404.0,0.09405759971998928,2520.0,0.0005743271635370672,1675.0,116.0,-729.0
645,0.018633540372670808,8.439935231308294e-07,0.27465476192092714,Leung Kwok Hung,0.0032991613775505847,-0.0032983173840274538,2542.0,4932.0,5030.0,0.001676787009340605,405.0,0.1878042125905913,3124.0,0.08779115173204974,3316.0,8.353356184722921e-07,4928.0,192.0,1804.0
647,0.062111801242236024,5.159943402180829e-05,0.4624775882012725,Vanessa Grazziotin,0.029117869115652797,-0.02906626968163099,989.0,2965.0,1840.0,0.0003695714736354348,1041.0,0.2288373585197146,1214.0,0.11747724161744032,1335.0,5.1210763068679295e-05,2946.0,121.0,1732.0
651,0.015527950310559006,0.00023829320751439054,0.3854936870073811,Alexis Tsipras Intl,0.0014549679676861393,-0.0012166747601717487,2776.0,2125.0,3162.0,1.47473489584926e-05,2817.0,0.18658781269766442,3283.0,0.08727582431790643,3418.0,0.00023828335017106524,2094.0,135.0,-1189.0
